110011 易方达中小盘 日线 不复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2013/11/07	1.6183	1.6183	1.6183	1.6183	0	0.00
2013/11/08	1.6047	1.6047	1.6047	1.6047	0	0.00
2013/11/11	1.6097	1.6097	1.6097	1.6097	0	0.00
2013/11/12	1.6324	1.6324	1.6324	1.6324	0	0.00
2013/11/13	1.6038	1.6038	1.6038	1.6038	0	0.00
2013/11/14	1.6056	1.6056	1.6056	1.6056	0	0.00
2013/11/15	1.6285	1.6285	1.6285	1.6285	0	0.00
2013/11/18	1.6499	1.6499	1.6499	1.6499	0	0.00
2013/11/19	1.6295	1.6295	1.6295	1.6295	0	0.00
2013/11/20	1.6338	1.6338	1.6338	1.6338	0	0.00
2013/11/21	1.6150	1.6150	1.6150	1.6150	0	0.00
2013/11/22	1.6067	1.6067	1.6067	1.6067	0	0.00
2013/11/25	1.6008	1.6008	1.6008	1.6008	0	0.00
2013/11/26	1.5996	1.5996	1.5996	1.5996	0	0.00
2013/11/27	1.6041	1.6041	1.6041	1.6041	0	0.00
2013/11/28	1.6313	1.6313	1.6313	1.6313	0	0.00
2013/11/29	1.6304	1.6304	1.6304	1.6304	0	0.00
2013/12/02	1.6034	1.6034	1.6034	1.6034	0	0.00
2013/12/03	1.6199	1.6199	1.6199	1.6199	0	0.00
2013/12/04	1.6325	1.6325	1.6325	1.6325	0	0.00
2013/12/05	1.6256	1.6256	1.6256	1.6256	0	0.00
2013/12/06	1.6197	1.6197	1.6197	1.6197	0	0.00
2013/12/09	1.6199	1.6199	1.6199	1.6199	0	0.00
2013/12/10	1.6191	1.6191	1.6191	1.6191	0	0.00
2013/12/11	1.6035	1.6035	1.6035	1.6035	0	0.00
2013/12/12	1.6089	1.6089	1.6089	1.6089	0	0.00
2013/12/13	1.6174	1.6174	1.6174	1.6174	0	0.00
2013/12/16	1.6090	1.6090	1.6090	1.6090	0	0.00
2013/12/17	1.6136	1.6136	1.6136	1.6136	0	0.00
2013/12/18	1.6095	1.6095	1.6095	1.6095	0	0.00
2013/12/19	1.5961	1.5961	1.5961	1.5961	0	0.00
2013/12/20	1.5793	1.5793	1.5793	1.5793	0	0.00
2013/12/23	1.5802	1.5802	1.5802	1.5802	0	0.00
2013/12/24	1.5795	1.5795	1.5795	1.5795	0	0.00
2013/12/25	1.5991	1.5991	1.5991	1.5991	0	0.00
2013/12/26	1.5856	1.5856	1.5856	1.5856	0	0.00
2013/12/27	1.6020	1.6020	1.6020	1.6020	0	0.00
2013/12/30	1.6052	1.6052	1.6052	1.6052	0	0.00
2013/12/31	1.6203	1.6203	1.6203	1.6203	0	0.00
2014/01/02	1.6119	1.6119	1.6119	1.6119	0	0.00
2014/01/03	1.5993	1.5993	1.5993	1.5993	0	0.00
2014/01/06	1.5627	1.5627	1.5627	1.5627	0	0.00
2014/01/07	1.5616	1.5616	1.5616	1.5616	0	0.00
2014/01/08	1.5686	1.5686	1.5686	1.5686	0	0.00
2014/01/09	1.5575	1.5575	1.5575	1.5575	0	0.00
2014/01/10	1.5488	1.5488	1.5488	1.5488	0	0.00
2014/01/13	1.5329	1.5329	1.5329	1.5329	0	0.00
2014/01/14	1.5519	1.5519	1.5519	1.5519	0	0.00
2014/01/15	1.5544	1.5544	1.5544	1.5544	0	0.00
2014/01/16	1.5577	1.5577	1.5577	1.5577	0	0.00
2014/01/17	1.5332	1.5332	1.5332	1.5332	0	0.00
2014/01/20	1.5294	1.5294	1.5294	1.5294	0	0.00
2014/01/21	1.5354	1.5354	1.5354	1.5354	0	0.00
2014/01/22	1.5789	1.5789	1.5789	1.5789	0	0.00
2014/01/23	1.5824	1.5824	1.5824	1.5824	0	0.00
2014/01/24	1.5929	1.5929	1.5929	1.5929	0	0.00
2014/01/27	1.5759	1.5759	1.5759	1.5759	0	0.00
2014/01/28	1.5692	1.5692	1.5692	1.5692	0	0.00
2014/01/29	1.5602	1.5602	1.5602	1.5602	0	0.00
2014/01/30	1.5436	1.5436	1.5436	1.5436	0	0.00
2014/02/07	1.5554	1.5554	1.5554	1.5554	0	0.00
2014/02/10	1.5906	1.5906	1.5906	1.5906	0	0.00
2014/02/11	1.5981	1.5981	1.5981	1.5981	0	0.00
2014/02/12	1.6030	1.6030	1.6030	1.6030	0	0.00
2014/02/13	1.5879	1.5879	1.5879	1.5879	0	0.00
2014/02/14	1.6018	1.6018	1.6018	1.6018	0	0.00
2014/02/17	1.6130	1.6130	1.6130	1.6130	0	0.00
2014/02/18	1.6026	1.6026	1.6026	1.6026	0	0.00
2014/02/19	1.6005	1.6005	1.6005	1.6005	0	0.00
2014/02/20	1.5942	1.5942	1.5942	1.5942	0	0.00
2014/02/21	1.5827	1.5827	1.5827	1.5827	0	0.00
2014/02/24	1.5480	1.5480	1.5480	1.5480	0	0.00
2014/02/25	1.5142	1.5142	1.5142	1.5142	0	0.00
2014/02/26	1.5045	1.5045	1.5045	1.5045	0	0.00
2014/02/27	1.4738	1.4738	1.4738	1.4738	0	0.00
2014/02/28	1.5132	1.5132	1.5132	1.5132	0	0.00
2014/03/03	1.5424	1.5424	1.5424	1.5424	0	0.00
2014/03/04	1.5316	1.5316	1.5316	1.5316	0	0.00
2014/03/05	1.5279	1.5279	1.5279	1.5279	0	0.00
2014/03/06	1.5565	1.5565	1.5565	1.5565	0	0.00
2014/03/07	1.5625	1.5625	1.5625	1.5625	0	0.00
2014/03/10	1.5288	1.5288	1.5288	1.5288	0	0.00
2014/03/11	1.5552	1.5552	1.5552	1.5552	0	0.00
2014/03/12	1.5482	1.5482	1.5482	1.5482	0	0.00
2014/03/13	1.5690	1.5690	1.5690	1.5690	0	0.00
2014/03/14	1.5529	1.5529	1.5529	1.5529	0	0.00
2014/03/17	1.5732	1.5732	1.5732	1.5732	0	0.00
2014/03/18	1.5731	1.5731	1.5731	1.5731	0	0.00
2014/03/19	1.5535	1.5535	1.5535	1.5535	0	0.00
2014/03/20	1.5260	1.5260	1.5260	1.5260	0	0.00
2014/03/21	1.5703	1.5703	1.5703	1.5703	0	0.00
2014/03/24	1.5810	1.5810	1.5810	1.5810	0	0.00
2014/03/25	1.5800	1.5800	1.5800	1.5800	0	0.00
2014/03/26	1.5755	1.5755	1.5755	1.5755	0	0.00
2014/03/27	1.5563	1.5563	1.5563	1.5563	0	0.00
2014/03/28	1.5346	1.5346	1.5346	1.5346	0	0.00
2014/03/31	1.5473	1.5473	1.5473	1.5473	0	0.00
2014/04/01	1.5718	1.5718	1.5718	1.5718	0	0.00
2014/04/02	1.5883	1.5883	1.5883	1.5883	0	0.00
2014/04/03	1.5759	1.5759	1.5759	1.5759	0	0.00
2014/04/04	1.5902	1.5902	1.5902	1.5902	0	0.00
2014/04/08	1.6030	1.6030	1.6030	1.6030	0	0.00
2014/04/09	1.6134	1.6134	1.6134	1.6134	0	0.00
2014/04/10	1.6202	1.6202	1.6202	1.6202	0	0.00
2014/04/11	1.6416	1.6416	1.6416	1.6416	0	0.00
2014/04/14	1.6520	1.6520	1.6520	1.6520	0	0.00
2014/04/15	1.6341	1.6341	1.6341	1.6341	0	0.00
2014/04/16	1.6353	1.6353	1.6353	1.6353	0	0.00
2014/04/17	1.6304	1.6304	1.6304	1.6304	0	0.00
2014/04/18	1.6301	1.6301	1.6301	1.6301	0	0.00
2014/04/21	1.6046	1.6046	1.6046	1.6046	0	0.00
2014/04/22	1.5998	1.5998	1.5998	1.5998	0	0.00
2014/04/23	1.6080	1.6080	1.6080	1.6080	0	0.00
2014/04/24	1.6031	1.6031	1.6031	1.6031	0	0.00
2014/04/25	1.5702	1.5702	1.5702	1.5702	0	0.00
2014/04/28	1.5410	1.5410	1.5410	1.5410	0	0.00
2014/04/29	1.5642	1.5642	1.5642	1.5642	0	0.00
2014/04/30	1.5766	1.5766	1.5766	1.5766	0	0.00
2014/05/05	1.5764	1.5764	1.5764	1.5764	0	0.00
2014/05/06	1.5776	1.5776	1.5776	1.5776	0	0.00
2014/05/07	1.5678	1.5678	1.5678	1.5678	0	0.00
2014/05/08	1.5660	1.5660	1.5660	1.5660	0	0.00
2014/05/09	1.5543	1.5543	1.5543	1.5543	0	0.00
2014/05/12	1.5696	1.5696	1.5696	1.5696	0	0.00
2014/05/13	1.5787	1.5787	1.5787	1.5787	0	0.00
2014/05/14	1.5749	1.5749	1.5749	1.5749	0	0.00
2014/05/15	1.5506	1.5506	1.5506	1.5506	0	0.00
2014/05/16	1.5533	1.5533	1.5533	1.5533	0	0.00
2014/05/19	1.5260	1.5260	1.5260	1.5260	0	0.00
2014/05/20	1.5185	1.5185	1.5185	1.5185	0	0.00
2014/05/21	1.5397	1.5397	1.5397	1.5397	0	0.00
2014/05/22	1.5465	1.5465	1.5465	1.5465	0	0.00
2014/05/23	1.5635	1.5635	1.5635	1.5635	0	0.00
2014/05/26	1.5764	1.5764	1.5764	1.5764	0	0.00
2014/05/27	1.5698	1.5698	1.5698	1.5698	0	0.00
2014/05/28	1.5842	1.5842	1.5842	1.5842	0	0.00
2014/05/29	1.5780	1.5780	1.5780	1.5780	0	0.00
2014/05/30	1.5776	1.5776	1.5776	1.5776	0	0.00
2014/06/03	1.5626	1.5626	1.5626	1.5626	0	0.00
2014/06/04	1.5460	1.5460	1.5460	1.5460	0	0.00
2014/06/05	1.5627	1.5627	1.5627	1.5627	0	0.00
2014/06/06	1.5570	1.5570	1.5570	1.5570	0	0.00
2014/06/09	1.5573	1.5573	1.5573	1.5573	0	0.00
2014/06/10	1.5710	1.5710	1.5710	1.5710	0	0.00
2014/06/11	1.5815	1.5815	1.5815	1.5815	0	0.00
2014/06/12	1.5851	1.5851	1.5851	1.5851	0	0.00
2014/06/13	1.5893	1.5893	1.5893	1.5893	0	0.00
2014/06/16	1.5896	1.5896	1.5896	1.5896	0	0.00
2014/06/17	1.5774	1.5774	1.5774	1.5774	0	0.00
2014/06/18	1.5704	1.5704	1.5704	1.5704	0	0.00
2014/06/19	1.5556	1.5556	1.5556	1.5556	0	0.00
2014/06/20	1.5572	1.5572	1.5572	1.5572	0	0.00
2014/06/23	1.5692	1.5692	1.5692	1.5692	0	0.00
2014/06/24	1.5862	1.5862	1.5862	1.5862	0	0.00
2014/06/25	1.5808	1.5808	1.5808	1.5808	0	0.00
2014/06/26	1.5965	1.5965	1.5965	1.5965	0	0.00
2014/06/27	1.6015	1.6015	1.6015	1.6015	0	0.00
2014/06/30	1.6091	1.6091	1.6091	1.6091	0	0.00
2014/07/01	1.5969	1.5969	1.5969	1.5969	0	0.00
2014/07/02	1.5925	1.5925	1.5925	1.5925	0	0.00
2014/07/03	1.5984	1.5984	1.5984	1.5984	0	0.00
2014/07/04	1.6012	1.6012	1.6012	1.6012	0	0.00
2014/07/07	1.6080	1.6080	1.6080	1.6080	0	0.00
2014/07/08	1.6139	1.6139	1.6139	1.6139	0	0.00
2014/07/09	1.5882	1.5882	1.5882	1.5882	0	0.00
2014/07/10	1.5765	1.5765	1.5765	1.5765	0	0.00
2014/07/11	1.5842	1.5842	1.5842	1.5842	0	0.00
2014/07/14	1.6132	1.6132	1.6132	1.6132	0	0.00
2014/07/15	1.6359	1.6359	1.6359	1.6359	0	0.00
2014/07/16	1.6332	1.6332	1.6332	1.6332	0	0.00
2014/07/17	1.6234	1.6234	1.6234	1.6234	0	0.00
2014/07/18	1.6604	1.6604	1.6604	1.6604	0	0.00
2014/07/21	1.6681	1.6681	1.6681	1.6681	0	0.00
2014/07/22	1.6870	1.6870	1.6870	1.6870	0	0.00
2014/07/23	1.6863	1.6863	1.6863	1.6863	0	0.00
2014/07/24	1.7115	1.7115	1.7115	1.7115	0	0.00
2014/07/25	1.7187	1.7187	1.7187	1.7187	0	0.00
2014/07/28	1.7480	1.7480	1.7480	1.7480	0	0.00
2014/07/29	1.7382	1.7382	1.7382	1.7382	0	0.00
2014/07/30	1.7232	1.7232	1.7232	1.7232	0	0.00
2014/07/31	1.7449	1.7449	1.7449	1.7449	0	0.00
2014/08/01	1.7400	1.7400	1.7400	1.7400	0	0.00
2014/08/04	1.7638	1.7638	1.7638	1.7638	0	0.00
2014/08/05	1.7577	1.7577	1.7577	1.7577	0	0.00
2014/08/06	1.7439	1.7439	1.7439	1.7439	0	0.00
2014/08/07	1.7191	1.7191	1.7191	1.7191	0	0.00
2014/08/08	1.7204	1.7204	1.7204	1.7204	0	0.00
2014/08/11	1.7439	1.7439	1.7439	1.7439	0	0.00
2014/08/12	1.7403	1.7403	1.7403	1.7403	0	0.00
2014/08/13	1.7384	1.7384	1.7384	1.7384	0	0.00
2014/08/14	1.7242	1.7242	1.7242	1.7242	0	0.00
2014/08/15	1.7391	1.7391	1.7391	1.7391	0	0.00
2014/08/18	1.7398	1.7398	1.7398	1.7398	0	0.00
2014/08/19	1.7364	1.7364	1.7364	1.7364	0	0.00
2014/08/20	1.7376	1.7376	1.7376	1.7376	0	0.00
2014/08/21	1.7317	1.7317	1.7317	1.7317	0	0.00
2014/08/22	1.7432	1.7432	1.7432	1.7432	0	0.00
2014/08/25	1.7189	1.7189	1.7189	1.7189	0	0.00
2014/08/26	1.7034	1.7034	1.7034	1.7034	0	0.00
2014/08/27	1.7003	1.7003	1.7003	1.7003	0	0.00
2014/08/28	1.6893	1.6893	1.6893	1.6893	0	0.00
2014/08/29	1.7084	1.7084	1.7084	1.7084	0	0.00
2014/09/01	1.7201	1.7201	1.7201	1.7201	0	0.00
2014/09/02	1.7407	1.7407	1.7407	1.7407	0	0.00
2014/09/03	1.7577	1.7577	1.7577	1.7577	0	0.00
2014/09/04	1.7641	1.7641	1.7641	1.7641	0	0.00
2014/09/05	1.7773	1.7773	1.7773	1.7773	0	0.00
2014/09/09	1.7637	1.7637	1.7637	1.7637	0	0.00
2014/09/10	1.7583	1.7583	1.7583	1.7583	0	0.00
2014/09/11	1.7399	1.7399	1.7399	1.7399	0	0.00
2014/09/12	1.7411	1.7411	1.7411	1.7411	0	0.00
2014/09/15	1.7283	1.7283	1.7283	1.7283	0	0.00
2014/09/16	1.6937	1.6937	1.6937	1.6937	0	0.00
2014/09/17	1.7075	1.7075	1.7075	1.7075	0	0.00
2014/09/18	1.7105	1.7105	1.7105	1.7105	0	0.00
2014/09/19	1.7180	1.7180	1.7180	1.7180	0	0.00
2014/09/22	1.6854	1.6854	1.6854	1.6854	0	0.00
2014/09/23	1.6996	1.6996	1.6996	1.6996	0	0.00
2014/09/24	1.7179	1.7179	1.7179	1.7179	0	0.00
2014/09/25	1.7123	1.7123	1.7123	1.7123	0	0.00
2014/09/26	1.7061	1.7061	1.7061	1.7061	0	0.00
2014/09/29	1.7094	1.7094	1.7094	1.7094	0	0.00
2014/09/30	1.7106	1.7106	1.7106	1.7106	0	0.00
2014/10/08	1.7364	1.7364	1.7364	1.7364	0	0.00
2014/10/09	1.7392	1.7392	1.7392	1.7392	0	0.00
2014/10/10	1.7350	1.7350	1.7350	1.7350	0	0.00
2014/10/13	1.7225	1.7225	1.7225	1.7225	0	0.00
2014/10/14	1.7171	1.7171	1.7171	1.7171	0	0.00
2014/10/15	1.7161	1.7161	1.7161	1.7161	0	0.00
2014/10/16	1.6936	1.6936	1.6936	1.6936	0	0.00
2014/10/17	1.7136	1.7136	1.7136	1.7136	0	0.00
2014/10/20	1.7138	1.7138	1.7138	1.7138	0	0.00
2014/10/21	1.7062	1.7062	1.7062	1.7062	0	0.00
2014/10/22	1.6915	1.6915	1.6915	1.6915	0	0.00
2014/10/23	1.6718	1.6718	1.6718	1.6718	0	0.00
2014/10/24	1.6699	1.6699	1.6699	1.6699	0	0.00
2014/10/27	1.6563	1.6563	1.6563	1.6563	0	0.00
2014/10/28	1.6657	1.6657	1.6657	1.6657	0	0.00
2014/10/29	1.6826	1.6826	1.6826	1.6826	0	0.00
2014/10/30	1.6815	1.6815	1.6815	1.6815	0	0.00
2014/10/31	1.6956	1.6956	1.6956	1.6956	0	0.00
2014/11/03	1.6958	1.6958	1.6958	1.6958	0	0.00
2014/11/04	1.6815	1.6815	1.6815	1.6815	0	0.00
2014/11/05	1.6680	1.6680	1.6680	1.6680	0	0.00
2014/11/06	1.6752	1.6752	1.6752	1.6752	0	0.00
2014/11/07	1.6705	1.6705	1.6705	1.6705	0	0.00
2014/11/10	1.7055	1.7055	1.7055	1.7055	0	0.00
2014/11/11	1.6972	1.6972	1.6972	1.6972	0	0.00
2014/11/12	1.7186	1.7186	1.7186	1.7186	0	0.00
2014/11/13	1.7121	1.7121	1.7121	1.7121	0	0.00
2014/11/14	1.7246	1.7246	1.7246	1.7246	0	0.00
2014/11/17	1.7269	1.7269	1.7269	1.7269	0	0.00
2014/11/18	1.7027	1.7027	1.7027	1.7027	0	0.00
2014/11/19	1.6978	1.6978	1.6978	1.6978	0	0.00
2014/11/20	1.6869	1.6869	1.6869	1.6869	0	0.00
2014/11/21	1.7088	1.7088	1.7088	1.7088	0	0.00
2014/11/24	1.7442	1.7442	1.7442	1.7442	0	0.00
2014/11/25	1.7607	1.7607	1.7607	1.7607	0	0.00
2014/11/26	1.7652	1.7652	1.7652	1.7652	0	0.00
2014/11/27	1.7671	1.7671	1.7671	1.7671	0	0.00
2014/11/28	1.7909	1.7909	1.7909	1.7909	0	0.00
2014/12/01	1.8216	1.8216	1.8216	1.8216	0	0.00
2014/12/02	1.8455	1.8455	1.8455	1.8455	0	0.00
2014/12/03	1.8814	1.8814	1.8814	1.8814	0	0.00
2014/12/04	1.9331	1.9331	1.9331	1.9331	0	0.00
2014/12/05	1.8889	1.8889	1.8889	1.8889	0	0.00
2014/12/08	1.9376	1.9376	1.9376	1.9376	0	0.00
2014/12/09	1.8745	1.8745	1.8745	1.8745	0	0.00
2014/12/10	1.9612	1.9612	1.9612	1.9612	0	0.00
2014/12/11	1.9671	1.9671	1.9671	1.9671	0	0.00
2014/12/12	1.9757	1.9757	1.9757	1.9757	0	0.00
2014/12/15	1.9600	1.9600	1.9600	1.9600	0	0.00
2014/12/16	1.9572	1.9572	1.9572	1.9572	0	0.00
2014/12/17	1.9662	1.9662	1.9662	1.9662	0	0.00
2014/12/18	1.9672	1.9672	1.9672	1.9672	0	0.00
2014/12/19	1.9512	1.9512	1.9512	1.9512	0	0.00
2014/12/22	1.9504	1.9504	1.9504	1.9504	0	0.00
2014/12/23	1.9727	1.9727	1.9727	1.9727	0	0.00
2014/12/24	1.9324	1.9324	1.9324	1.9324	0	0.00
2014/12/25	1.9624	1.9624	1.9624	1.9624	0	0.00
2014/12/26	1.9989	1.9989	1.9989	1.9989	0	0.00
2014/12/29	2.0406	2.0406	2.0406	2.0406	0	0.00
2014/12/30	2.0507	2.0507	2.0507	2.0507	0	0.00
2014/12/31	2.1295	2.1295	2.1295	2.1295	0	0.00
2015/01/05	2.2374	2.2374	2.2374	2.2374	0	0.00
2015/01/06	2.2317	2.2317	2.2317	2.2317	0	0.00
2015/01/07	2.2203	2.2203	2.2203	2.2203	0	0.00
2015/01/08	2.2017	2.2017	2.2017	2.2017	0	0.00
2015/01/09	2.1920	2.1920	2.1920	2.1920	0	0.00
2015/01/12	2.1903	2.1903	2.1903	2.1903	0	0.00
2015/01/13	2.2082	2.2082	2.2082	2.2082	0	0.00
2015/01/14	2.1782	2.1782	2.1782	2.1782	0	0.00
2015/01/15	2.2140	2.2140	2.2140	2.2140	0	0.00
2015/01/16	2.2228	2.2228	2.2228	2.2228	0	0.00
2015/01/19	2.1140	2.1140	2.1140	2.1140	0	0.00
2015/01/20	2.1734	2.1734	2.1734	2.1734	0	0.00
2015/01/21	2.2309	2.2309	2.2309	2.2309	0	0.00
2015/01/22	2.2410	2.2410	2.2410	2.2410	0	0.00
2015/01/23	2.2243	2.2243	2.2243	2.2243	0	0.00
2015/01/26	2.2445	2.2445	2.2445	2.2445	0	0.00
2015/01/27	2.2391	2.2391	2.2391	2.2391	0	0.00
2015/01/28	2.2130	2.2130	2.2130	2.2130	0	0.00
2015/01/29	2.1880	2.1880	2.1880	2.1880	0	0.00
2015/01/30	2.1840	2.1840	2.1840	2.1840	0	0.00
2015/02/02	2.1554	2.1554	2.1554	2.1554	0	0.00
2015/02/03	2.1720	2.1720	2.1720	2.1720	0	0.00
2015/02/04	2.1522	2.1522	2.1522	2.1522	0	0.00
2015/02/05	2.1291	2.1291	2.1291	2.1291	0	0.00
2015/02/06	2.1102	2.1102	2.1102	2.1102	0	0.00
2015/02/09	2.1320	2.1320	2.1320	2.1320	0	0.00
2015/02/10	2.1484	2.1484	2.1484	2.1484	0	0.00
2015/02/11	2.1584	2.1584	2.1584	2.1584	0	0.00
2015/02/12	2.1737	2.1737	2.1737	2.1737	0	0.00
2015/02/13	2.1787	2.1787	2.1787	2.1787	0	0.00
2015/02/16	2.1844	2.1844	2.1844	2.1844	0	0.00
2015/02/17	2.2074	2.2074	2.2074	2.2074	0	0.00
2015/02/25	2.2087	2.2087	2.2087	2.2087	0	0.00
2015/02/26	2.2320	2.2320	2.2320	2.2320	0	0.00
2015/02/27	2.2281	2.2281	2.2281	2.2281	0	0.00
2015/03/02	2.2345	2.2345	2.2345	2.2345	0	0.00
2015/03/03	2.1948	2.1948	2.1948	2.1948	0	0.00
2015/03/04	2.2132	2.2132	2.2132	2.2132	0	0.00
2015/03/05	2.1946	2.1946	2.1946	2.1946	0	0.00
2015/03/06	2.1860	2.1860	2.1860	2.1860	0	0.00
2015/03/09	2.2221	2.2221	2.2221	2.2221	0	0.00
2015/03/10	2.2164	2.2164	2.2164	2.2164	0	0.00
2015/03/11	2.2226	2.2226	2.2226	2.2226	0	0.00
2015/03/12	2.2378	2.2378	2.2378	2.2378	0	0.00
2015/03/13	2.2383	2.2383	2.2383	2.2383	0	0.00
2015/03/16	2.2810	2.2810	2.2810	2.2810	0	0.00
2015/03/17	2.2973	2.2973	2.2973	2.2973	0	0.00
2015/03/18	2.3310	2.3310	2.3310	2.3310	0	0.00
2015/03/19	2.3208	2.3208	2.3208	2.3208	0	0.00
2015/03/20	2.3302	2.3302	2.3302	2.3302	0	0.00
2015/03/23	2.3697	2.3697	2.3697	2.3697	0	0.00
2015/03/24	2.3600	2.3600	2.3600	2.3600	0	0.00
2015/03/25	2.3593	2.3593	2.3593	2.3593	0	0.00
2015/03/26	2.3884	2.3884	2.3884	2.3884	0	0.00
2015/03/27	2.4002	2.4002	2.4002	2.4002	0	0.00
2015/03/30	2.4539	2.4539	2.4539	2.4539	0	0.00
2015/03/31	2.4347	2.4347	2.4347	2.4347	0	0.00
2015/04/01	2.4771	2.4771	2.4771	2.4771	0	0.00
2015/04/02	2.4928	2.4928	2.4928	2.4928	0	0.00
2015/04/03	2.5053	2.5053	2.5053	2.5053	0	0.00
2015/04/07	2.5448	2.5448	2.5448	2.5448	0	0.00
2015/04/08	2.5435	2.5435	2.5435	2.5435	0	0.00
2015/04/09	2.5148	2.5148	2.5148	2.5148	0	0.00
2015/04/10	2.5749	2.5749	2.5749	2.5749	0	0.00
2015/04/13	2.6123	2.6123	2.6123	2.6123	0	0.00
2015/04/14	2.5993	2.5993	2.5993	2.5993	0	0.00
2015/04/15	2.5583	2.5583	2.5583	2.5583	0	0.00
2015/04/16	2.6780	2.6780	2.6780	2.6780	0	0.00
2015/04/17	2.6847	2.6847	2.6847	2.6847	0	0.00
2015/04/20	2.6373	2.6373	2.6373	2.6373	0	0.00
2015/04/21	2.7649	2.7649	2.7649	2.7649	0	0.00
2015/04/22	2.8048	2.8048	2.8048	2.8048	0	0.00
2015/04/23	2.7966	2.7966	2.7966	2.7966	0	0.00
2015/04/24	2.7695	2.7695	2.7695	2.7695	0	0.00
2015/04/27	2.7976	2.7976	2.7976	2.7976	0	0.00
2015/04/28	2.7436	2.7436	2.7436	2.7436	0	0.00
2015/04/29	2.7947	2.7947	2.7947	2.7947	0	0.00
2015/04/30	2.8202	2.8202	2.8202	2.8202	0	0.00
2015/05/04	2.8454	2.8454	2.8454	2.8454	0	0.00
2015/05/05	2.7393	2.7393	2.7393	2.7393	0	0.00
2015/05/06	2.7294	2.7294	2.7294	2.7294	0	0.00
2015/05/07	2.7298	2.7298	2.7298	2.7298	0	0.00
2015/05/08	2.7813	2.7813	2.7813	2.7813	0	0.00
2015/05/11	2.8344	2.8344	2.8344	2.8344	0	0.00
2015/05/12	2.8267	2.8267	2.8267	2.8267	0	0.00
2015/05/13	2.8428	2.8428	2.8428	2.8428	0	0.00
2015/05/14	2.8110	2.8110	2.8110	2.8110	0	0.00
2015/05/15	2.7830	2.7830	2.7830	2.7830	0	0.00
2015/05/18	2.7547	2.7547	2.7547	2.7547	0	0.00
2015/05/19	2.8252	2.8252	2.8252	2.8252	0	0.00
2015/05/20	2.8884	2.8884	2.8884	2.8884	0	0.00
2015/05/21	2.9537	2.9537	2.9537	2.9537	0	0.00
2015/05/22	3.0067	3.0067	3.0067	3.0067	0	0.00
2015/05/25	3.0924	3.0924	3.0924	3.0924	0	0.00
2015/05/26	3.1370	3.1370	3.1370	3.1370	0	0.00
2015/05/27	3.0822	3.0822	3.0822	3.0822	0	0.00
2015/05/28	2.9455	2.9455	2.9455	2.9455	0	0.00
2015/05/29	2.9412	2.9412	2.9412	2.9412	0	0.00
2015/06/01	3.0564	3.0564	3.0564	3.0564	0	0.00
2015/06/02	3.0918	3.0918	3.0918	3.0918	0	0.00
2015/06/03	3.0641	3.0641	3.0641	3.0641	0	0.00
2015/06/04	3.0288	3.0288	3.0288	3.0288	0	0.00
2015/06/05	3.0595	3.0595	3.0595	3.0595	0	0.00
2015/06/08	3.1030	3.1030	3.1030	3.1030	0	0.00
2015/06/09	3.0921	3.0921	3.0921	3.0921	0	0.00
2015/06/10	3.1034	3.1034	3.1034	3.1034	0	0.00
2015/06/11	3.1128	3.1128	3.1128	3.1128	0	0.00
2015/06/12	3.1435	3.1435	3.1435	3.1435	0	0.00
2015/06/15	3.1602	3.1602	3.1602	3.1602	0	0.00
2015/06/16	3.1046	3.1046	3.1046	3.1046	0	0.00
2015/06/17	3.1122	3.1122	3.1122	3.1122	0	0.00
2015/06/18	3.0268	3.0268	3.0268	3.0268	0	0.00
2015/06/19	2.8964	2.8964	2.8964	2.8964	0	0.00
2015/06/23	3.0228	3.0228	3.0228	3.0228	0	0.00
2015/06/24	3.0855	3.0855	3.0855	3.0855	0	0.00
2015/06/25	3.0077	3.0077	3.0077	3.0077	0	0.00
2015/06/26	2.8396	2.8396	2.8396	2.8396	0	0.00
2015/06/29	2.8252	2.8252	2.8252	2.8252	0	0.00
2015/06/30	2.9330	2.9330	2.9330	2.9330	0	0.00
2015/07/01	2.8366	2.8366	2.8366	2.8366	0	0.00
2015/07/02	2.7214	2.7214	2.7214	2.7214	0	0.00
2015/07/03	2.5997	2.5997	2.5997	2.5997	0	0.00
2015/07/06	2.6376	2.6376	2.6376	2.6376	0	0.00
2015/07/07	2.5196	2.5196	2.5196	2.5196	0	0.00
2015/07/08	2.3528	2.3528	2.3528	2.3528	0	0.00
2015/07/09	2.5488	2.5488	2.5488	2.5488	0	0.00
2015/07/10	2.7476	2.7476	2.7476	2.7476	0	0.00
2015/07/13	2.8410	2.8410	2.8410	2.8410	0	0.00
2015/07/14	2.7630	2.7630	2.7630	2.7630	0	0.00
2015/07/15	2.6894	2.6894	2.6894	2.6894	0	0.00
2015/07/16	2.7228	2.7228	2.7228	2.7228	0	0.00
2015/07/17	2.8032	2.8032	2.8032	2.8032	0	0.00
2015/07/20	2.7795	2.7795	2.7795	2.7795	0	0.00
2015/07/21	2.7803	2.7803	2.7803	2.7803	0	0.00
2015/07/22	2.7806	2.7806	2.7806	2.7806	0	0.00
2015/07/23	2.8025	2.8025	2.8025	2.8025	0	0.00
2015/07/24	2.7729	2.7729	2.7729	2.7729	0	0.00
2015/07/27	2.5812	2.5812	2.5812	2.5812	0	0.00
